,Iteration,Epsilon,Choice,Song,Reward,Q-Values,MSE
2110,2110,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  8.9406967e-08 -8.3446503e-07 -2.9802322e-07
   0.0000000e+00 -1.1920929e-07  5.3644180e-07]]",1.5644628062645716e-13
2111,2111,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.9802322e-08  8.3446503e-07  1.4901161e-08
  -3.5762787e-07 -3.5762787e-07 -1.1920929e-07]]",1.382069101090594e-13
2112,2112,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -3.2782555e-07  2.3841858e-07 -4.4703484e-08
  -2.3841858e-07  5.9604645e-07 -7.7486038e-07]]",1.6840497637886365e-13
2113,2113,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  0.0000000e+00 -7.1525574e-07 -2.6822090e-07
   8.3446503e-07 -7.1525574e-07  1.1920929e-07]]",2.5795237799074167e-13
2114,2114,0.13508517176729928,network,happy,10,"[[9.9999990e+00 0.0000000e+00 2.3841858e-07 2.5331974e-07 1.1920929e-07
  0.0000000e+00 1.7881393e-07]]",1.5381347183342914e-13
2115,2115,0.13508517176729928,network,happy,10,"[[ 9.9999990e+00  1.1920929e-07  3.5762787e-07  2.5331974e-07
  -1.1920929e-07  7.1525574e-07  1.1920929e-07]]",2.3654095717730306e-13
2116,2116,0.13508517176729928,network,happy,10,"[[ 1.0000001e+01  4.1723251e-07  5.9604645e-08  2.9802322e-08
   1.1920929e-07 -5.9604645e-07  4.1723251e-07]]",2.3308338223913816e-13
2117,2117,0.13508517176729928,network,happy,10,"[[ 1.0000001e+01 -2.3841858e-07 -9.5367432e-07 -8.9406967e-08
  -1.1920929e-07  2.3841858e-07 -5.9604645e-07]]",3.3002173585074124e-13
2118,2118,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -1.1920929e-07  8.3446503e-07  4.4703484e-08
  -3.5762787e-07  1.1920929e-07 -2.9802322e-07]]",1.34781075189494e-13
2119,2119,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  5.9604645e-08  2.9802322e-07 -1.4901161e-07
  -1.1920929e-07 -5.9604645e-07  4.1723251e-07]]",9.402002695271458e-14
2120,2120,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.3841858e-07 -1.0728836e-06 -8.9406967e-08
  -1.1920929e-07  8.3446503e-07  1.7881393e-07]]",2.7977620220553945e-13
2121,2121,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  8.9406967e-08  5.9604645e-07  1.4901161e-08
   1.1920929e-07 -4.7683716e-07  2.9802322e-07]]",9.91270528659903e-14
2122,2122,0.13508517176729928,network,happy,10,"[[ 9.9999990e+00 -2.9802322e-08  5.3644180e-07  1.1920929e-07
   1.1920929e-07  0.0000000e+00 -5.3644180e-07]]",2.1633488457659805e-13
2123,2123,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  5.9604645e-08 -1.0132790e-06 -5.9604645e-08
   5.9604645e-07  1.1920929e-07 -2.9802322e-07]]",2.1316282072803006e-13
2124,2124,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  3.2782555e-07  4.1723251e-07 -2.9802322e-08
   0.0000000e+00 -3.5762787e-07  2.9802322e-07]]",7.130803787074383e-14
2125,2125,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  8.9406967e-08  3.5762787e-07  8.9406967e-08
  -5.9604645e-07  3.5762787e-07  0.0000000e+00]]",8.957913485421395e-14
2126,2126,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -1.1920929e-07 -4.7683716e-07 -5.9604645e-08
  -3.5762787e-07  2.3841858e-07  5.9604645e-08]]",6.191872508427496e-14
2127,2127,0.13508517176729928,network,happy,10,"[[ 1.0000001e+01  5.9604645e-08  2.9802322e-07 -2.9802322e-07
   7.1525574e-07 -4.7683716e-07  4.1723251e-07]]",2.8624720866191056e-13
2128,2128,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -3.5762787e-07 -3.5762787e-07  2.6822090e-07
  -1.1920929e-07  3.5762787e-07 -5.9604645e-07]]",1.1787395874911927e-13
2129,2129,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -1.4901161e-07  1.7881393e-07  3.5762787e-07
  -4.7683716e-07 -1.1920929e-07 -1.7881393e-07]]",6.509078893284295e-14
2130,2130,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.1920929e-07  1.7881393e-07 -1.6391277e-07
   2.3841858e-07 -4.7683716e-07  4.7683716e-07]]",8.352049114162055e-14
2131,2131,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  2.9802322e-08 -4.1723251e-07 -2.3841858e-07
   2.3841858e-07  7.1525574e-07  2.3841858e-07]]",1.2244174315938217e-13
2132,2132,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.9802322e-08  4.1723251e-07  1.9371510e-07
  -2.3841858e-07  1.1920929e-07 -2.3841858e-07]]",4.8627768478581856e-14
2133,2133,0.13508517176729928,network,happy,10,"[[ 9.9999990e+00  5.9604645e-08 -2.3841858e-07  2.6822090e-07
  -2.3841858e-07 -9.5367432e-07 -5.9604645e-08]]",2.8738917170513523e-13
2134,2134,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  8.9406967e-08  0.0000000e+00 -4.6193600e-07
   5.9604645e-07  4.7683716e-07 -1.1920929e-07]]",1.1689062803625638e-13
2135,2135,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.4901161e-07  2.3841858e-07 -2.6822090e-07
   2.3841858e-07  4.7683716e-07 -5.9604645e-08]]",6.268001796847639e-14
2136,2136,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.4901161e-07 -1.1920929e-07  1.0430813e-07
  -4.7683716e-07 -8.3446503e-07  5.9604645e-08]]",1.3922196728799463e-13
2137,2137,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -1.1920929e-07 -1.7881393e-07  2.2351742e-07
  -4.7683716e-07  5.9604645e-07 -2.9802322e-07]]",1.0965831514315669e-13
2138,2138,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.1920929e-07  5.9604645e-07 -1.0430813e-07
   5.9604645e-07 -2.3841858e-07  5.9604645e-07]]",1.6396408428036302e-13
2139,2139,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -1.1920929e-07 -7.7486038e-07  5.9604645e-08
   4.7683716e-07  1.1920929e-07 -1.1920929e-07]]",1.2485250734748515e-13
2140,2140,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.9802322e-07  5.9604645e-08  4.4703484e-07
  -5.9604645e-07  0.0000000e+00 -4.1723251e-07]]",1.1736643015965165e-13
2141,2141,0.13508517176729928,network,happy,10,"[[ 1.0000001e+01 -5.9604645e-08  8.9406967e-07 -4.4703484e-08
  -1.1920929e-07 -3.5762787e-07  3.5762787e-07]]",2.8348750755712027e-13
2142,2142,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.9802322e-08 -1.0132790e-06 -2.6822090e-07
  -1.1920929e-07  5.9604645e-07  1.1920929e-07]]",2.1189399247809743e-13
2143,2143,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.1920929e-07  1.1920929e-07 -1.1920929e-07
  -1.1920929e-07 -2.3841858e-07  2.3841858e-07]]",2.436146546806999e-14
2144,2144,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.1920929e-07  5.9604645e-07 -1.0430813e-07
   1.1920929e-07  0.0000000e+00 -3.5762787e-07]]",7.46387069446193e-14
2145,2145,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  2.9802322e-08 -4.1723251e-07  0.0000000e+00
   0.0000000e+00  1.1920929e-07 -3.5762787e-07]]",4.529709940470639e-14
2146,2146,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.7881393e-07 -2.9802322e-07 -1.4901161e-08
   1.1920929e-07 -5.9604645e-07  2.9802322e-07]]",8.275919825741912e-14
2147,2147,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  2.9802322e-08  7.1525574e-07  2.0861626e-07
   0.0000000e+00  5.9604645e-07 -1.1920929e-07]]",1.3221170577608354e-13
2148,2148,0.13508517176729928,network,happy,10,"[[ 9.9999990e+00 -2.3841858e-07 -4.7683716e-07 -2.9802322e-08
  -1.1920929e-07  2.3841858e-07  5.9604645e-08]]",1.8131527637806066e-13
2149,2149,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  5.9604645e-08  1.7881393e-07 -1.1920929e-07
   3.5762787e-07 -1.0728836e-06  5.9604645e-07]]",2.405694729794988e-13
2150,2150,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.3841858e-07  0.0000000e+00  1.6391277e-07
  -1.1920929e-07  1.0728836e-06 -8.3446503e-07]]",2.779046795204493e-13
2151,2151,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.1920929e-07  3.5762787e-07 -2.9802322e-08
   3.5762787e-07 -3.5762787e-07  1.1920929e-07]]",5.900042553044077e-14
2152,2152,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  8.9406967e-08 -8.3446503e-07  8.9406967e-08
  -2.3841858e-07 -5.9604645e-07  1.1920929e-07]]",1.6266352956435803e-13
2153,2153,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  2.9802322e-08  4.1723251e-07 -1.3411045e-07
   0.0000000e+00  8.3446503e-07  5.9604645e-08]]",1.2754876907265789e-13
2154,2154,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.4901161e-07  6.5565109e-07 -1.9371510e-07
   0.0000000e+00 -1.1920929e-07  1.1920929e-07]]",7.400429281965298e-14
2155,2155,0.13508517176729928,network,happy,10,"[[ 1.0000001e+01 -1.1920929e-07 -1.1324883e-06  1.4901161e-08
  -2.3841858e-07 -2.3841858e-07 -1.1920929e-07]]",3.334792836838518e-13
2156,2156,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -8.9406967e-08  2.9802322e-07  2.9802322e-07
  -4.7683716e-07 -2.3841858e-07 -2.3841858e-07]]",7.524140137977683e-14
2157,2157,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  0.0000000e+00  8.9406967e-07 -4.4703484e-08
   4.7683716e-07  4.7683716e-07  5.9604645e-08]]",1.7995129583496527e-13
2158,2158,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -1.1920929e-07 -1.1324883e-06 -5.9604645e-08
   3.5762787e-07  1.1920929e-07  3.5762787e-07]]",2.2432849035389918e-13
2159,2159,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  2.9802322e-08  0.0000000e+00  1.7881393e-07
  -2.3841858e-07 -7.1525574e-07  2.3841858e-07]]",9.402002695271458e-14
2160,2160,0.13508517176729928,network,happy,10,"[[ 9.9999990e+00 -2.3841858e-07  9.5367432e-07  1.3411045e-07
  -4.7683716e-07  8.3446503e-07 -7.1525574e-07]]",4.755878308358719e-13
2161,2161,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  2.3841858e-07 -1.1920929e-07 -3.4272671e-07
   7.1525574e-07 -7.1525574e-07  4.7683716e-07]]",2.0558157769450663e-13
2162,2162,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  5.9604645e-08 -1.3709068e-06 -2.0861626e-07
   4.7683716e-07  3.5762787e-07 -1.1920929e-07]]",3.2799159438781644e-13
2163,2163,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  2.3841858e-07  1.3113022e-06  2.0861626e-07
  -7.1525574e-07  0.0000000e+00 -2.9802322e-07]]",3.4575516278181895e-13
2164,2164,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.4901161e-07  5.9604645e-07  1.7881393e-07
  -4.7683716e-07 -2.3841858e-07  5.9604645e-08]]",9.960286854191272e-14
2165,2165,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -1.4901161e-07 -2.0265579e-06 -2.8312206e-07
   4.7683716e-07  5.9604645e-07  1.7881393e-07]]",6.891313149466616e-13
2166,2166,0.13508517176729928,network,happy,10,"[[ 1.0000001e+01  8.9406967e-08  1.3113022e-06 -2.3841858e-07
   8.3446503e-07 -1.0728836e-06  5.3644180e-07]]",6.898608745885271e-13
2167,2167,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -6.8545341e-07  5.9604645e-08  7.0035458e-07
  -1.3113022e-06  1.5497208e-06 -1.3113022e-06]]",9.720795132381332e-13
2168,2168,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.4901161e-07 -2.3841858e-07 -5.9604645e-08
  -2.3841858e-07 -1.4305115e-06  9.5367432e-07]]",4.4218597425142725e-13
2169,2169,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.1920929e-07 -3.5762787e-07 -2.6822090e-07
   7.1525574e-07  2.3841858e-07  4.1723251e-07]]",1.3665259787458417e-13
2170,2170,0.13508517176729928,network,happy,10,"[[ 9.9999981e+00 -2.9802322e-08  5.3644180e-07 -1.4901161e-07
   3.5762787e-07  1.3113022e-06 -8.3446503e-07]]",9.275120818955096e-13
2171,2171,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  3.8743019e-07  4.7683716e-07 -7.4505806e-08
   3.5762787e-07 -1.7881393e-06  2.3841858e-07]]",5.378871718690614e-13
2172,2172,0.13508517176729928,network,happy,10,"[[ 1.0000002e+01 -1.1920929e-07 -1.6689301e-06  2.5331974e-07
  -5.9604645e-07  5.9604645e-07 -5.9604645e-07]]",1.081071755552887e-12
2173,2173,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.1920929e-07  1.1920929e-06  1.9371510e-07
  -5.9604645e-07  5.9604645e-07  3.5762787e-07]]",3.3018032752352156e-13
2174,2174,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.4901161e-07  5.3644180e-07 -1.0430813e-07
   2.3841858e-07 -7.1525574e-07  8.9406967e-07]]",2.412356067942739e-13
2175,2175,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -6.2584877e-07 -1.6093254e-06 -1.4901161e-07
  -1.1920929e-07  8.3446503e-07 -5.9604645e-07]]",5.813762015208224e-13
2176,2176,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -1.4901161e-07  1.0728836e-06 -8.9406967e-08
   3.5762787e-07 -8.3446503e-07  0.0000000e+00]]",2.865009932854351e-13
2177,2177,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  0.0000000e+00  2.3841858e-07 -1.4901161e-08
   1.1920929e-07  0.0000000e+00 -3.5762787e-07]]",2.8453429120212786e-14
2178,2178,0.13508517176729928,network,happy,10,"[[ 9.9999990e+00  1.4901161e-07 -1.0728836e-06  2.0861626e-07
  -2.3841858e-07  8.3446503e-07 -1.7881393e-07]]",4.1592125793812884e-13
2179,2179,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  7.4505806e-07  1.1324883e-06 -1.0430813e-07
   3.5762787e-07 -1.3113022e-06  1.1920929e-06]]",7.310025523267483e-13
2180,2180,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.0861626e-07 -5.9604645e-07  2.8312206e-07
  -2.3841858e-07  1.5497208e-06 -8.3446503e-07]]",5.19108573401178e-13
2181,2181,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.0861626e-07 -5.9604645e-08 -1.3411045e-07
   0.0000000e+00 -7.1525574e-07 -1.7881393e-07]]",8.694632606118594e-14
2182,2182,0.13508517176729928,network,happy,10,"[[ 1.0000001e+01 -8.9406967e-08  4.7683716e-07 -2.9802322e-07
   3.5762787e-07 -9.5367432e-07  2.9802322e-07]]",3.3712716320834224e-13
2183,2183,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -5.0663948e-07 -7.1525574e-07 -5.9604645e-08
  -4.7683716e-07  1.7881393e-06 -5.3644180e-07]]",6.406303981222605e-13
2184,2184,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  3.5762787e-07  9.5367432e-07  1.4901161e-07
  -2.3841858e-07 -1.3113022e-06  9.5367432e-07]]",5.35064072042235e-13
2185,2185,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.1920929e-07 -1.0132790e-06  1.9371510e-07
  -1.1920929e-07  2.3841858e-07 -5.9604645e-08]]",1.6472537038830087e-13
2186,2186,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.1920929e-07  3.5762787e-07  0.0000000e+00
   3.5762787e-07  9.5367432e-07 -5.3644180e-07]]",2.0961010704922955e-13
2187,2187,0.13508517176729928,network,happy,10,"[[ 9.9999990e+00  2.6822090e-07  5.3644180e-07  7.4505806e-08
   4.7683716e-07 -1.5497208e-06  1.7881393e-07]]",5.622486525837245e-13
2188,2188,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.6822090e-07 -8.9406967e-07 -8.9406967e-08
  -1.1920929e-07  9.5367432e-07 -4.7683716e-07]]",2.900537069642356e-13
2189,2189,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  2.9802322e-08  7.1525574e-07 -1.6391277e-07
   0.0000000e+00  0.0000000e+00  4.1723251e-07]]",1.0191847366058937e-13
2190,2190,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.9802322e-08  0.0000000e+00 -8.9406967e-08
  -1.1920929e-07 -5.9604645e-07  4.1723251e-07]]",7.892099381781245e-14
2191,2191,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.6822090e-07 -8.9406967e-07  7.4505806e-08
  -4.7683716e-07  1.0728836e-06 -4.1723251e-07]]",3.4705571749782393e-13
2192,2192,0.13508517176729928,network,happy,10,"[[ 1.0000001e+01  2.3841858e-07  1.4901161e-06 -8.9406967e-08
   5.9604645e-07 -1.1920929e-06  3.5762787e-07]]",7.284332100183921e-13
2193,2193,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.3841858e-07 -1.4305115e-06  2.5331974e-07
  -2.3841858e-07  7.1525574e-07 -7.7486038e-07]]",4.766028609097528e-13
2194,2194,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.4901161e-07  5.9604645e-07 -2.9802322e-08
  -1.1920929e-07 -1.1920929e-07  3.5762787e-07]]",7.638334409421077e-14
2195,2195,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  2.0861626e-07  5.3644180e-07 -5.9604645e-08
   0.0000000e+00 -2.3841858e-07  4.7683716e-07]]",8.843719213978002e-14
2196,2196,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -1.7881393e-07 -1.2516975e-06  0.0000000e+00
  -2.3841858e-07  7.1525574e-07 -2.9802322e-07]]",3.2228188759191034e-13
2197,2197,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.4901161e-07  8.9406967e-07  8.9406967e-08
   1.1920929e-07 -1.0728836e-06  1.7881393e-07]]",2.8954616482224083e-13
2198,2198,0.13508517176729928,network,happy,10,"[[ 9.9999990e+00 -2.6822090e-07  5.9604645e-08 -7.4505806e-08
   1.1920929e-07  8.3446503e-07 -7.1525574e-07]]",3.1609635156755467e-13
2199,2199,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  5.9604645e-08 -1.7881393e-07 -3.4272671e-07
   8.3446503e-07 -3.5762787e-07  5.3644180e-07]]",1.8071258194290313e-13
2200,2200,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  0.0000000e+00 -2.9802322e-07  3.2782555e-07
  -4.7683716e-07 -2.3841858e-07  0.0000000e+00]]",6.864350261164345e-14
2201,2201,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -5.9604645e-08  2.9802322e-07  2.6822090e-07
  -4.7683716e-07  5.9604645e-07 -1.7881393e-07]]",1.1127606675724946e-13
2202,2202,0.13508517176729928,network,happy,10,"[[ 1.0000001e+01  3.2782555e-07  4.1723251e-07 -1.7881393e-07
   2.3841858e-07 -4.7683716e-07  4.1723251e-07]]",2.4018880959673916e-13
2203,2203,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -1.1920929e-07 -1.3113022e-06 -1.4901161e-08
  -2.3841858e-07  7.1525574e-07 -4.1723251e-07]]",3.537805085777196e-13
2204,2204,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.4901161e-07  1.2516975e-06 -1.6391277e-07
   2.3841858e-07 -1.0728836e-06  3.5762787e-07]]",4.2166270475263445e-13
2205,2205,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -3.8743019e-07 -2.3841858e-07  1.4901161e-07
  -3.5762787e-07  8.3446503e-07 -7.1525574e-07]]",2.2356719069343417e-13
2206,2206,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -8.9406967e-08 -6.5565109e-07 -8.9406967e-08
   2.3841858e-07 -2.3841858e-07  3.5762787e-07]]",9.82071547564814e-14
2207,2207,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  8.9406967e-08  4.7683716e-07 -1.1920929e-07
   2.3841858e-07 -3.5762787e-07  7.1525574e-07]]",1.3512999855365415e-13
2208,2208,0.13508517176729928,network,happy,10,"[[ 9.9999990e+00 -1.1920929e-07  2.9802322e-07  3.4272671e-07
  -3.5762787e-07  8.3446503e-07 -6.5565109e-07]]",3.4058471104145283e-13
2209,2209,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.7881393e-07 -4.1723251e-07 -1.0430813e-07
   4.7683716e-07 -9.5367432e-07  5.9604645e-08]]",1.939083794791699e-13
2210,2210,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.4901161e-07  0.0000000e+00 -8.9406967e-08
   2.3841858e-07  3.5762787e-07 -1.1920929e-07]]",3.273571938153773e-14
2211,2211,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  1.4901161e-07  4.1723251e-07 -2.9802322e-08
  -3.5762787e-07  2.3841858e-07 -2.3841858e-07]]",6.268001796847639e-14
2212,2212,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  8.9406967e-08 -5.3644180e-07 -8.9406967e-08
  -2.3841858e-07 -3.5762787e-07  4.1723251e-07]]",9.46544410776809e-14
2213,2213,0.13508517176729928,network,happy,10,"[[ 1.0000001e+01 -2.9802322e-08  2.9802322e-07 -4.4703484e-08
  -1.1920929e-07  0.0000000e+00  1.7881393e-07]]",1.4962633725339874e-13
2214,2214,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -3.5762787e-07 -2.3841858e-07  2.9802322e-08
  -1.1920929e-07  8.3446503e-07 -4.7683716e-07]]",1.6050652289472528e-13
2215,2215,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.9802322e-08  4.7683716e-07 -4.4703484e-08
   2.3841858e-07 -1.0728836e-06  4.1723251e-07]]",2.303237082394022e-13
2216,2216,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.3841858e-07 -6.5565109e-07  2.6822090e-07
  -1.1920929e-07  4.7683716e-07 -2.3841858e-07]]",1.2244174315938217e-13
2217,2217,0.13508517176729928,network,happy,10,"[[1.0000000e+01 0.0000000e+00 2.9802322e-07 1.0430813e-07 0.0000000e+00
  1.1920929e-07 1.1920929e-07]]",1.8302820061410693e-14
2218,2218,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  3.2782555e-07  3.5762787e-07 -1.0430813e-07
   3.5762787e-07 -3.5762787e-07  2.9802322e-07]]",8.440866956132068e-14
2219,2219,0.13508517176729928,network,happy,10,"[[ 9.9999981e+00  0.0000000e+00 -8.9406967e-07 -2.9802322e-08
  -3.5762787e-07  7.1525574e-07 -5.9604645e-07]]",7.7614103295362e-13
2220,2220,0.13508517176729928,network,happy,10,"[[ 1.0000001e+01  5.0663948e-07  1.3709068e-06 -3.2782555e-07
   7.1525574e-07 -1.5497208e-06  5.9604645e-07]]",9.173614558960486e-13
2221,2221,0.13508517176729928,network,happy,10,"[[ 1.0000001e+01 -4.7683716e-07 -1.4305115e-06  1.4901161e-07
  -4.7683716e-07  2.0265579e-06 -1.3113022e-06]]",1.3227514786620653e-12
2222,2222,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01  2.3841858e-07  1.0728836e-06 -1.4901161e-08
  -2.3841858e-07 -1.7881393e-06  1.0728836e-06]]",8.019299742485775e-13
2223,2223,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -3.2782555e-07 -7.1525574e-07  2.9802322e-08
  -4.7683716e-07  9.5367432e-07  1.7881393e-07]]",2.5554162735516583e-13
2224,2224,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -1.1920929e-07  2.3841858e-07  1.0430813e-07
   5.9604645e-07  3.5762787e-07  5.9604645e-08]]",8.123660571275268e-14
2225,2225,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -2.9802322e-08  3.5762787e-07  1.9371510e-07
   3.5762787e-07 -8.3446503e-07 -2.9802322e-07]]",1.5419412166366164e-13
2226,2226,0.13508517176729928,network,happy,10,"[[ 1.0000000e+01 -1.1920929e-07 -8.3446503e-07  2.5331974e-07
  -2.3841858e-07  1.1920929e-07 -5.3644180e-07]]",1.6193395636996538e-13
